law_id,law_name,domain_code,law_type_code,ministry_name
a7b2021e-e211-423d-90ec-c1dfd633f5f6,전기통신사업용 무선설비의 기술기준,ELECTRIC,NOTICE,국립전파연구원
eedd996c-70bf-4342-a97d-f21306d43fdc,화장품 안전기준 등에 관한 규정,ELECTRIC,NOTICE,식품의약품안전처
d5781ebf-1e17-4bfe-8f9a-980ee2c0fa4b,(국토교통부) 건축용 고효율에너지기자재 보급촉진에 관한 규정,ENERGY,NOTICE,국토교통부
58ca6991-471c-4118-b2ad-674e685982d0,(산업통상자원부) 건축용 고효율에너지기자재 보급촉진에 관한 규정,ENERGY,NOTICE,산업통상부
0466beb5-fce8-4924-aca6-91d45044ee7c,건축물의 에너지원단위 목표관리 등에 관한 고시,ENERGY,NOTICE,산업통상부
896ec597-20c5-4264-9381-f47c29952603,고효율에너지기자재 보급 촉진에 관한 규정,ENERGY,NOTICE,기후에너지환경부
3de8ca23-f5d2-4329-9548-3dd7d0654c8d,기존 건축물의 에너지성능 개선기준,ENERGY,NOTICE,국토교통부
fab03064-bf82-4856-af3c-59a3f786ac65,에너지 절약계획서 검토 전문기관 지정 고시,ENERGY,NOTICE,국토교통부
d5136422-0cf9-4dca-9112-da0ff6349236,에너지 회수효율 측정·산정 방법 및 절차 등에 관한 고시,ENERGY,NOTICE,기후에너지환경부
968cb24e-ac71-468a-837d-3dc4290fc80f,에너지절약전문기업 관리규정,ENERGY,OTHER,기후에너지환경부
0940213c-fce0-4751-9c89-66124d278fbe,에코이노베이션 기술에 의한 자동차 온실가스 배출 저감 및 에너지소비관련 개선 효과 인정 지침,ENERGY,NOTICE,기후에너지환경부
f022d696-80c5-4436-b9a9-e0cfb90b67d3,열공급시설의 검사기준,ENERGY,NOTICE,산업통상부
cf52bb1c-2bd8-46e1-87a1-ecabef5a5cb6,열사용기자재의 검사 및 검사면제에 관한 기준,ENERGY,NOTICE,산업통상부
1e5716e5-3db6-408d-ad81-c03361aa59b6,자동차 평균에너지소비효율기준·온실가스 배출허용기준 및 기준의 적용·관리 등에 관한 고시,ENERGY,NOTICE,기후에너지환경부
89e988d3-848a-4e4b-a8d5-5f2a89a6a641,자동차의 에너지소비효율 및 온실가스 배출량 시험방법 등에 관한 고시,ENERGY,NOTICE,"국토교통부,산업통상부,기후에너지환경부"
b91cf360-a46c-4aa4-9bd5-f1ed9599c5ab,중·대형 상용차 평균에너지소비효율기준 및 온실가스 기준의 적용·관리 등에 관한 지침,ENERGY,NOTICE,기후에너지환경부
306d8128-c1ea-44ae-bf0c-38486f1f2e0e,집단에너지 안전관리기준,ENERGY,NOTICE,산업통상부
d2a7244f-8d6a-4010-b049-39dc10ac6cc3,대기오염 방지시설(연소보조장치)의 성능기준 및 검사방법,ENVIRONMENT,NOTICE,기후에너지환경부
fdf75b2f-4012-41fe-8c4c-d59bf8941b40,대기오염공정시험기준,ENVIRONMENT,NOTICE,국립환경과학원
abcf15f9-e440-42b6-8833-98524d972251,먹는물수질공정시험기준,ENVIRONMENT,NOTICE,국립환경과학원
97b94c46-5d61-47a7-9c4e-2ffbce3c759f,배출가스저감장치의 성능유지확인 검사기준 및 검사방법 등에 관한 규정,ENVIRONMENT,NOTICE,기후에너지환경부
eb58af5c-dcbc-4792-becd-9594462b3794,빛공해공정시험기준,ENVIRONMENT,NOTICE,국립환경과학원
04e544ae-68d7-466d-9cee-972a288d5e69,소음·진동공정시험기준,ENVIRONMENT,NOTICE,국립환경과학원
c5a77700-f37c-4f6b-9ae8-04315946c911,소음도 검사수수료 산정기준,ENVIRONMENT,NOTICE,기후에너지환경부
2e2592db-bd90-48b8-87a1-b0ba49d605d6,수질오염공정시험기준,ENVIRONMENT,NOTICE,국립환경과학원
6a857a0c-add1-403c-8261-8b162d98b271,실내공기질공정시험기준,ENVIRONMENT,NOTICE,국립환경과학원
ca3fbdf2-d771-4d5b-bc0f-f7162c15ccdb,악취공정시험기준,ENVIRONMENT,NOTICE,국립환경과학원
b277ebb7-0bbb-4d1f-a21c-dac1dc1a3f3c,온실가스공정시험기준,ENVIRONMENT,NOTICE,국립환경과학원
11fea646-0b00-4f0e-8d2d-9a3715e45c30,의료폐기물 전용용기의 구조·규격·품질·표시 및 검사방법에 관한 고시,ENVIRONMENT,NOTICE,기후에너지환경부
8c8e45ce-c290-4259-9313-bf3463b7b453,잔류성유기오염물질공정시험기준,ENVIRONMENT,NOTICE,국립환경과학원
f5618da9-b805-4bc1-9c94-15133ab0ac25,정수장의 위생안전 인증 세부 운영기준,ENVIRONMENT,NOTICE,기후에너지환경부
7f547f42-cec1-41cc-aa34-e4d5abbc9268,친환경주택 에너지절약계획 전문기관 변경 지정 고시,ENVIRONMENT,NOTICE,국토교통부
9a9ad309-3757-46bd-bd84-e368d0289b4e,토양오염공정시험기준,ENVIRONMENT,NOTICE,국립환경과학원
a5789a37-f436-4a43-a31e-685e349d0c04,폐기물공정시험기준,ENVIRONMENT,NOTICE,국립환경과학원
69b50566-2f4d-4781-829b-f3e9e1766c22,폐기물매립시설 내진설계 기준 등에 관한 고시,ENVIRONMENT,NOTICE,기후에너지환경부
605ce00e-95b9-48d7-924f-dd0561cf4b33,폐기물저장시설 중 콘크리트구조물 안전기준에 관한 지침,ENVIRONMENT,NOTICE,해양수산부
c9a242d8-001c-4b79-a4a6-57f494ecb48f,학교환경위생정화구역 내 관광숙박시설의 학교환경위생을 저해하는 영업행위 기준,ENVIRONMENT,NOTICE,문화체육관광부
49ad10af-4b1d-4e43-b64b-fdc2fe66269b,해양환경공정시험기준 고시,ENVIRONMENT,NOTICE,국립수산과학원
cf793bfc-c777-41ef-ab39-2a31592b8d50,환경오염공정시험기준 심의위원회 운영규정,ENVIRONMENT,NOTICE,국립환경과학원
c167ef73-ebbf-4132-9983-a01f453c3115,환경오염공정시험기준 제·개정 절차에 관한 업무처리 지침,ENVIRONMENT,NOTICE,기후에너지환경부
d2c6d65d-980b-4f2e-97e9-4ec8136119e6,환경유해인자공정시험기준,ENVIRONMENT,NOTICE,국립환경과학원
a408249e-ec6d-4109-9ccc-8d7010452946,가스·분말자동소화장치의 형식승인 및 제품검사의 기술기준,FIRE,NOTICE,소방청
a9b2e832-86c5-4717-b730-37da27f276cb,가스계소화설비 설계프로그램의 성능인증 및 제품검사의 기술기준,FIRE,NOTICE,소방청
4c449c0c-2154-42f6-a1c7-356aa4fc3d6b,가스계소화설비용 수동식 기동장치의 성능인증 및 제품검사 기술기준,FIRE,NOTICE,소방청
88160fa6-bc6c-44f6-9c68-4fb9a75f7539,가스관선택밸브의 형식승인 및 제품검사의 기술기준,FIRE,NOTICE,소방청
5d64e37d-ca4b-4823-bbdd-add15c25c984,가스누설경보기의 형식승인 및 제품검사의 기술기준,FIRE,NOTICE,소방청
eccfbe7d-42eb-4fce-ba86-1c40f1839748,가스누설경보기의 화재안전기술기준(NFTC 206),FIRE,STANDARD,국립소방연구원
ec97e6e4-59d1-4daa-a12d-d98325689ae6,가스누설경보기의 화재안전성능기준(NFPC 206),FIRE,NOTICE,소방청
76f2d646-4dc0-4db4-b3f5-6bbabb2a8f23,간이스프링클러설비의 화재안전기술기준(NFTC 103A),FIRE,STANDARD,국립소방연구원
66e7abda-32c8-42b8-800c-d2aa4c28c027,건설현장의 화재안전기술기준(NFTC 606),FIRE,STANDARD,국립소방연구원
58363f69-c625-497f-b59f-ab96a0729f39,건설현장의 화재안전성능기준(NFPC 606),FIRE,NOTICE,소방청
4a0c704d-c941-400a-ab94-b90d27af656e,건축물의 화재안전성능보강 방법 등에 관한 기준,FIRE,NOTICE,국토교통부
50b5bf4b-0ac1-42cd-914d-496e46060399,고체에어로졸소화설비의 화재안전기술기준(NFTC 110),FIRE,STANDARD,국립소방연구원
bf4cb19d-9681-453b-8cce-8f8e92badfbb,고체에어로졸소화설비의 화재안전성능기준(NFPC 110),FIRE,NOTICE,소방청
cb7173eb-fce5-41a4-9636-f4fc7f11cff4,고층건축물의 화재안전기술기준(NFTC 604),FIRE,STANDARD,국립소방연구원
ee3e9ed3-3f9d-42c4-86b6-f05bdb2ee688,공동주택의 화재안전기술기준(NFTC 608),FIRE,STANDARD,국립소방연구원
3c25fdf3-e0de-468c-8bd7-ae155895a063,누전경보기의 화재안전기술기준(NFTC 205),FIRE,STANDARD,국립소방연구원
230b4bde-c38f-4d21-80d0-2eeb5f7be09b,도로터널의 화재안전기술기준(NFTC 603),FIRE,STANDARD,국립소방연구원
de656dda-7cc9-431b-b17e-9ace906f3168,무선통신보조설비의 화재안전기술기준(NFTC 505),FIRE,STANDARD,국립소방연구원
569f5105-bf00-432a-a4af-053eefb242dd,무선통신보조설비의 화재안전성능기준(NFPC 505),FIRE,NOTICE,소방청
10e28b59-9e4c-40e9-b936-a86f4ead71c3,물분무소화설비의 화재안전기술기준(NFTC 104),FIRE,STANDARD,국립소방연구원
1e8faebf-8f70-479a-b04b-4bb7e485819d,물분무소화설비의 화재안전성능기준(NFPC 104),FIRE,NOTICE,소방청
37ecade2-5aac-48bc-8e16-1c094f9d7d76,미분무소화설비의 화재안전기술기준(NFTC 104A),FIRE,STANDARD,국립소방연구원
a8e5a44b-179c-4ca9-adb9-2d2b2c6e7a35,분말소화설비의 화재안전기술기준(NFTC 108),FIRE,STANDARD,국립소방연구원
a1dd92a1-568c-4760-b076-97cebffce5ab,비상경보설비 및 단독경보형감지기의 화재안전기술기준(NFTC 201),FIRE,STANDARD,국립소방연구원
ae3e40e0-542f-41e8-87ff-234dfeabde75,비상방송설비의 화재안전기술기준(NFTC 202),FIRE,STANDARD,국립소방연구원
44fb1acd-0ec6-4250-80c0-71027485599b,비상방송설비의 화재안전성능기준(NFPC202),FIRE,NOTICE,소방청
f16c72b9-86f2-4760-84bc-239f3e82c307,비상조명등의 화재안전기술기준(NFTC 304),FIRE,STANDARD,국립소방연구원
2c8fd9b8-47b4-40bd-83ca-dfdd7461d39c,비상콘센트설비의 화재안전기술기준(NFTC 504),FIRE,STANDARD,국립소방연구원
f8777adb-4636-4678-a0a4-13d568b92324,상수도소화용수설비의 화재안전기술기준(NFTC 401),FIRE,STANDARD,국립소방연구원
8b8fe0fd-47fd-4d96-b144-1822c012fdd0,생활숙박시설의 오피스텔 용도변경을 위한 화재안전성 인정기준,FIRE,NOTICE,"국토교통부,소방청"
9d239806-dc5b-443c-a235-e959bc3f5798,소방기술자 실무교육 기준 고시,FIRE,NOTICE,소방청
001808ec-e4fc-47a8-9a28-04a966b1d055,소방시설용 비상전원수전설비의 화재안전기술기준(NFTC 602),FIRE,STANDARD,국립소방연구원
9445b953-0b21-42ab-8f37-aeb81a2bdb05,소방시설의 내진설계 기준,FIRE,NOTICE,소방청
ab6a9523-61f7-44b6-8b07-671a264bc727,소방안전 관련 교과목·소방안전 관련 학과 및 소방관련 학과 등에 관한 기준,FIRE,NOTICE,소방청
268cb2e7-8c7f-4f51-b5c0-2b473ff9514f,소방용 압력스위치의 성능인증 및 제품검사의 기술기준,FIRE,NOTICE,소방청
6e411007-7c0e-4613-b5f1-c59c64024d94,소방용 행가의 성능인증 및 제품검사의 기술기준,FIRE,NOTICE,소방청
d7e76624-1c30-45bb-b5a3-9edf536cf235,소방용 흡수관의 성능인증 및 제품검사의 기술기준,FIRE,NOTICE,소방청
3a29088f-b6c6-40a6-accc-5042de760998,소방용밸브의 성능인증 및 제품검사의 기술기준,FIRE,NOTICE,소방청
8a3424d8-5410-4888-a0fb-11ac49d5a440,소방용스트레이너의 성능인증 및 제품검사의 기술기준,FIRE,NOTICE,소방청
bb669886-f33a-4532-92ce-3aaab2aee8aa,소방용전선의 성능인증 및 제품검사의 기술기준,FIRE,NOTICE,소방청
5283c7e4-42ed-4db1-a11f-74a3e499fd32,소방용품의 세부시험시설 기준,FIRE,NOTICE,소방청
b69a491e-b900-41ab-b0e5-e3db4c0c7df3,소방용합성수지배관의 성능인증 및 제품검사의 기술기준,FIRE,NOTICE,소방청
5211f5ee-dbff-4285-bc75-55c8948e0090,소방전원공급장치의 성능인증 및 제품검사 기술기준,FIRE,NOTICE,소방청
8698b88c-f28c-4bd5-9236-ba07a9af31cc,소방호스의 형식승인 및 제품검사의 기술기준,FIRE,NOTICE,소방청
6e3827fb-e836-40bf-9db1-3709e1b81ef1,소화기가압용가스용기의 성능인증 및 제품검사의 기술기준,FIRE,NOTICE,소방청
0698fae3-a37b-43d8-953f-7af2c9a4472e,소화기구 및 자동소화장치의 화재안전기술기준(NFTC 101),FIRE,STANDARD,국립소방연구원
3a9a0361-c7a7-4032-8557-482374ba49cb,소화기구 및 자동소화장치의 화재안전성능기준(NFPC 101),FIRE,NOTICE,소방청
b7d4ec06-00ce-4d7d-b578-4e7e26aa1b74,소화수조 및 저수조의 화재안전기술기준(NFTC 402),FIRE,STANDARD,국립소방연구원
5a89e93a-81eb-4ab9-be12-373a0f7afc4d,소화수조 및 저수조의 화재안전성능기준(NFPC 402),FIRE,NOTICE,소방청
1c72bf25-68b7-4f39-a375-3f101d78006f,스프링클러설비의 화재안전기술기준(NFTC 103),FIRE,STANDARD,국립소방연구원
0dfe1f33-6af4-4edb-8ffa-ea25ea5175f3,연결살수설비의 화재안전기술기준(NFTC 503),FIRE,STANDARD,국립소방연구원
35338780-f6a5-42ba-b9d6-38c35582b93c,연결살수설비의 화재안전성능기준(NFPC 503),FIRE,NOTICE,소방청
3568cc98-0f12-472d-9b93-6297513f42d9,연결송수관설비의 화재안전기술기준(NFTC 502),FIRE,STANDARD,국립소방연구원
e287bdbc-a4b7-4374-9b7b-7763398730ec,옥내소화전설비의 화재안전기술기준(NFTC 102),FIRE,STANDARD,국립소방연구원
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),FIRE,STANDARD,국립소방연구원
3d6c956c-314a-4c54-8d0d-d581aa0c2551,옥외소화전설비의 화재안전성능기준(NFPC 109),FIRE,NOTICE,소방청
77b5205c-38c9-41f3-bb1a-f7fe0c0f34ac,위험물안전관리에 관한 세부기준,FIRE,NOTICE,소방청
afda69bb-94c3-4b0b-9537-ebda5a036a38,유도등 및 유도표지의 화재안전기술기준(NFTC 303),FIRE,STANDARD,국립소방연구원
c4fe916f-ff98-4065-bc28-d4cdbec5e75f,이산화탄소소화설비의 화재안전기술기준(NFTC 106),FIRE,STANDARD,국립소방연구원
8a1e3d16-0c3a-4172-816a-e1c22e700169,인명구조기구의 화재안전기술기준(NFTC 302),FIRE,STANDARD,국립소방연구원
355d28d2-0d06-4508-9949-179f7b451349,자동화재속보설비의 속보기의 성능인증 및 제품검사의 기술기준,FIRE,NOTICE,소방청
aff8d6fb-c401-4850-949f-83c6cef270a0,자동화재속보설비의 화재안전기술기준(NFTC 204),FIRE,STANDARD,국립소방연구원
a7e26e49-6cd6-4be5-ab36-4a8732377657,자동화재속보설비의 화재안전성능기준(NFPC 204),FIRE,NOTICE,소방청
4c58261e-440b-4911-8fee-8860e00084f8,자동화재탐지설비 및 시각경보장치의 화재안전기술기준(NFTC 203),FIRE,STANDARD,국립소방연구원
2ab8a487-75ab-41b3-a778-e37824cf395d,전기저장시설의 화재안전기술기준(NFTC 607),FIRE,STANDARD,국립소방연구원
ef49816b-9c44-43af-8b51-6f8038b97f1d,전기저장시설의 화재안전성능기준(NFPC 607),FIRE,NOTICE,소방청
ccd757d6-f5ec-43c1-9141-9e2cb0333252,제연설비의 화재안전기술기준(NFTC 501),FIRE,STANDARD,국립소방연구원
5dba6889-1e26-4545-acda-8d50725dc8e5,제연설비의 화재안전성능기준(NFPC 501),FIRE,NOTICE,소방청
078859b9-7899-40e6-a7a3-68029823b67b,중앙소방학교 시설물 관리 및 사용료 징수규정,FIRE,NOTICE,중앙소방학교
469df261-ba07-4efa-a4d4-658d2963ac6d,지하구의 화재안전기술기준(NFTC 605),FIRE,STANDARD,국립소방연구원
e4ec4e7e-5762-4960-9b10-515e82070ef9,지하구의 화재안전성능기준(NFPC 605),FIRE,NOTICE,소방청
4027d8f4-eb0c-4898-990f-6b7f146625be,창고시설의 화재안전기술기준(NFTC 609),FIRE,STANDARD,국립소방연구원
ba0b3940-2af1-408c-9608-a5a8eccc80e6,창고시설의 화재안전성능기준(NFPC 609),FIRE,NOTICE,소방청
4b1b9b7c-7d59-406d-a0a0-1bfae58a6292,특별피난계단의 계단실 및 부속실 제연설비의 화재안전기술기준(NFTC 501A),FIRE,STANDARD,국립소방연구원
3c6272ef-7575-4b95-a661-bfd8ffdae611,포소화설비의 화재안전기술기준(NFTC 105),FIRE,STANDARD,국립소방연구원
b1b075b9-550d-4c75-a50b-0cd39250834e,피난기구의 화재안전기술기준(NFTC 301),FIRE,STANDARD,국립소방연구원
9db84041-2717-4859-8207-c22b58884db2,할로겐화합물 및 불활성기체소화설비의 화재안전기술기준(NFTC 107A),FIRE,STANDARD,국립소방연구원
ed262daa-99db-44d5-a0fa-3748d38afa2e,할론소화설비의 화재안전기술기준(NFTC 107),FIRE,STANDARD,국립소방연구원
d13d7e9c-4463-4dd1-b493-d095080dd595,화재알림설비의 화재안전기술기준(NFTC 207),FIRE,NOTICE,국립소방연구원
ffacfc5f-2bb5-4a84-95f1-d678b4290dec,화재조기진압용 스프링클러설비의 화재안전기술기준(NFTC 103B),FIRE,STANDARD,국립소방연구원
93f3b603-9c17-4a3d-a5a8-fef0c7dd42be,"「고압가스안전관리법」 제22조의2, 「액화석유가스의 안전관리 및 사업법」제45조, 「도시가스사업법」 제17조의5조에 따른 가스기술기준(상세기준)",GAS,STANDARD,산업통상부
4db2c77a-b32b-47ed-ad0b-8da867490878,"「액화석유가스의 안전관리 및 사업법」제45조, 「도시가스사업법」 제17조의5조에 따른 가스기술기준(상세기준)",GAS,NOTICE,산업통상부
ede829ab-2e53-45fa-8d94-26da10acc9cd,HCNG자동차 연구개발용 HCNG자동차충전소의 시설·기술·검사에 관한 특례기준,GAS,NOTICE,산업통상부
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",GAS,NOTICE,산업통상부
06c40697-dbe6-49fb-ad2e-363303af4098,고압가스시설 등의 검사수수료 및 교육비 기준,GAS,NOTICE,산업통상부
1e901e9e-af8c-4bd1-aa35-d6867a79a119,고압가스안전관리기준통합고시,GAS,NOTICE,산업통상부
78d72666-03d3-4d96-82ab-1f8714fa578e,고압가스의 품질기준과 품질검사방법 등에 관한 고시,GAS,NOTICE,산업통상부
3fab5983-e20a-45bc-937a-bcc768087933,공기 호흡기용 용기 안전충전함 충전시설의 시설·기술·검사기준 등에 관한 고시,GAS,NOTICE,산업통상부
7f74bf64-0550-45d6-8559-36b1b9a7344f,도시가스 안전관리기준 통합고시,GAS,NOTICE,산업통상부
8462ac04-8833-4b9b-a3a5-b2a5ee6ea69b,도시가스시설 등의 검사수수료 및 교육비 기준,GAS,NOTICE,산업통상부
0dd991f7-a65c-41bf-8f2e-b838bca0910e,무인동력비행장치 및 지게차의 연료용 용기의 제조 및 검사기준에 관한 기준,GAS,NOTICE,산업통상부
26550f8a-2958-4ac9-8980-1191f7105f9e,수소 안전관리기준 통합고시,GAS,NOTICE,기후에너지환경부
79bdfee7-6991-4520-b424-5df5369b736c,수소가스시설 등의 검사수수료 및 교육비 기준,GAS,NOTICE,기후에너지환경부
584adc9b-b83b-4f20-a26f-dfe890140e9e,수소의 안정적 보급·유통을 위한 고압가스 판매시설의 안전관리기준 등에 관한 특례기준,GAS,NOTICE,산업통상부
15342f5c-69e3-4af4-9a6a-03e2d44a954d,수소자동차 충전소의 안전성능 및 계량성능 평가장치 운용에 관한 특례기준,GAS,NOTICE,산업통상부
1e42c819-c744-4969-8ca1-25b91fddcc01,액화석유가스 안전대책의 효율적 추진을 위한 용기관리 및 소비자보호에 관한 기준,GAS,NOTICE,산업통상부
18fad2e8-e8eb-46e2-8f86-7d09c0167981,액화석유가스시설 등의 검사수수료 및 교육비기준,GAS,NOTICE,산업통상부
f4c8bf03-f380-4a0f-8d3a-d46555e660f5,액화석유가스안전관리기준통합고시,GAS,NOTICE,산업통상부
56ad0698-30fe-4d7e-aad2-a1925a6dc6bb,액화석유가스의 품질기준과 검사방법·검사수수료 및 검사 소요경비 지원방법 등,GAS,NOTICE,산업통상부
d08327b2-8d18-459b-82fb-e875f1c52c0b,온압보정장치의 설치 및 안전관리에 관한 특례기준,GAS,NOTICE,산업통상부
34642cae-88ee-45a0-8ce1-25a1fc29e49b,온압보정장치의 정기검사에 관한 기준,GAS,NOTICE,산업통상부
cfb21d94-c3fa-445e-a6fe-23900fbf2fda,건설공사 안전보건대장의 작성 등에 관한 고시,INDUSTRIAL_SAFETY,NOTICE,고용노동부
f17f5417-ba4f-4d16-b3f5-59e10a0b603f,건설업 산업안전보건관리비 계상 및 사용기준,INDUSTRIAL_SAFETY,NOTICE,고용노동부
f34b899d-818e-47af-84af-c6dfd8bbcd68,방호장치 안전인증 고시,INDUSTRIAL_SAFETY,NOTICE,고용노동부
f5b17a4f-f476-485a-aa0f-f80bbba6f334,보호구 자율안전확인 고시,INDUSTRIAL_SAFETY,NOTICE,고용노동부
6a6c70e6-74fd-46f4-83d6-2412bef40336,산업안전·보건표준제정위원회 규정,INDUSTRIAL_SAFETY,NOTICE,고용노동부
4550c3d3-ebe2-4e39-9b14-cc4c92824bee,안전·보건에 관한 업무 수행시간의 기준 고시,INDUSTRIAL_SAFETY,NOTICE,고용노동부
f4b1e2f7-313c-45a9-9f5c-12cf026204d8,안전관리기준,INDUSTRIAL_SAFETY,NOTICE,행정안전부
40fe723a-4b07-452f-9fd4-49902af6cc36,안전교육 전문인력 자격 세부기준 고시,INDUSTRIAL_SAFETY,NOTICE,행정안전부
03db1e8a-2959-44ad-8a83-4ceedb9f446d,안전교육기관 지정 세부기준 고시,INDUSTRIAL_SAFETY,NOTICE,행정안전부
cecf70ba-15b6-46a5-886c-669746735753,안전보건교육규정,INDUSTRIAL_SAFETY,NOTICE,고용노동부
814dedce-4c7d-4971-ad55-a4d871523d1d,안전성 평가의 기준 및 절차 등에 관한 고시,INDUSTRIAL_SAFETY,NOTICE,화학물질안전원
03554483-5374-408d-bd2b-c44b22fd5661,안전인증·자율안전확인신고의 절차에 관한 고시,INDUSTRIAL_SAFETY,NOTICE,고용노동부
98240588-f617-4e51-9baa-c12fb74fb59c,안전점검 및 정밀안전진단 실시결과와 실태조사 등의 검토기준 및 절차 등에 관한 고시,INDUSTRIAL_SAFETY,NOTICE,과학기술정보통신부
3b3768c9-07f7-4f57-aab2-665ae51e7df7,연구실 안전 및 유지관리비의 사용내역서 작성에 관한 세부기준,INDUSTRIAL_SAFETY,NOTICE,과학기술정보통신부
1b599ee1-7077-42c6-bcf0-ac2e11075414,위험기계·기구 방호조치 기준,INDUSTRIAL_SAFETY,NOTICE,고용노동부
49d9ecba-e833-4f5a-a10a-89add29bf670,위험기계·기구 자율안전확인 고시,INDUSTRIAL_SAFETY,NOTICE,고용노동부
9d8cb43d-4a0a-4834-a334-d404eb832ae3,자율기구 안전보건격차개선과 설치 및 운영에 관한 규정,INDUSTRIAL_SAFETY,NOTICE,고용노동부
09a095f8-740a-4fef-a0ee-08505fbb71ea,작업환경측정 및 정도관리 등에 관한 고시,INDUSTRIAL_SAFETY,NOTICE,고용노동부
bca0eaab-ca21-4328-a7da-6c3426dfb18f,조달청 시설공사 안전점검 수행기관 지정 세부기준,INDUSTRIAL_SAFETY,OTHER,조달청
a4d4f19b-0f53-453a-badd-2ac1f1342a85,컨테이너 안전점검 기준,INDUSTRIAL_SAFETY,NOTICE,해양수산부
269e5c4b-7037-4c79-8f09-f0e6e3e66488,화학물질의 분류·표시 및 물질안전보건자료에 관한 기준,INDUSTRIAL_SAFETY,NOTICE,고용노동부
f6980232-328b-43aa-b8d2-0bb5341072cb,개인정보 보호법,,LAW,개인정보보호위원회
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,,LAW,교육부
73e759df-4804-461f-b390-ae847ab97541,국가표준기본법,,LAW,산업통상부
fa87627b-dd5d-41a2-bd56-cd399132de35,국민건강보험법,,LAW,보건복지부
861edcbd-28d4-4973-88db-e29e27770918,국민기초생활 보장법,,LAW,보건복지부
ecc57bec-4e4a-4613-af50-14d644326c14,군형법,,LAW,국방부
590ad317-68fa-4138-a470-2a1a0f9f10c9,난민법,,LAW,법무부
3c59bd27-a74f-45c1-be60-41aa78b268f1,도로교통법,,LAW,경찰청
9e39637b-cba2-4f85-bed4-df266e68a7db,도로법,,LAW,국토교통부
7b85caa8-6ed3-4098-89c9-c5dc31b57dc9,민법,,LAW,법무부
107a4a07-b8a2-4f20-b9e9-f42215619866,방송통신발전 기본법,,LAW,과학기술정보통신부
764b5ec9-8f2a-4efb-b3c0-3f0a9c68faf0,산업표준화법,,LAW,산업통상부
a6458f56-890c-44a9-91ac-c0f7f81bc12d,자동차관리법,,LAW,국토교통부
44188edb-9d84-466c-ae6a-afc3691aff36,전자정부법,,LAW,행정안전부
2b2b182d-1824-4d78-9525-ac2f62180bd7,초ㆍ중등교육법,,LAW,교육부
556258fa-1c3b-4d86-9b2d-b1e2fa24ba0f,형법,,LAW,법무부
